health,fatigue,alcohol,emotion,safety_knowledge,experience,skill,accident_history,violation_history,distance,stay_time,overlap,authorized,ppe_fastened,protection_eff,hazard_type,impact_range,stability_margin,device_abnormality,sensor_coverage,alarm_effect,wind_speed,illumination,Label
0.649915274,0.473669555,否,0.690173289,0.847982807,2.100597544,无证,1次,无,57.18092342,93.50381634,0.33078284,是,是,0.850846375,高支模,44.0460916,0.314321194,0.526365582,0.96149866,0.462294037,1.253399065,0.749819364,极高风险
0.37205446,0.195669098,否,0.648833977,0.567978373,1.691708846,高级,无,无,16.46274056,92.54358782,0.067745579,否,否,0.787747577,塔吊,4.63161365,0.999999789,0.27210701,0.916604956,0.31715844,1.981446116,0.97184074,极高风险
0.46146423,0.573693959,否,0.623155252,0.911451019,0.900235696,高级,无,无,23.73234019,25.03940192,0.5528758,是,是,0.036012864,高支模,13.48811703,0.24720359,1.02466E-12,0.542075691,0.265723721,2.055934719,0.947398239,高风险
0.690723316,0.205944963,是,0.753791351,0.561109506,6.015746332,初级,无,无,33.75072234,38.50260867,0.097059346,是,是,0.81991806,车辆,19.11884486,0.532088604,0,0.825219674,0.491828694,5.112896036,0.49227907,极高风险
0.809594506,0.367642951,是,0.719480363,0.808778652,28.09364591,中级,无,无,9.870485708,12.44494326,0.363719813,是,是,0.297096441,高支模,28.28935794,0.291010263,0.776199761,0.93197486,0.203388506,0.97027371,0.246386017,极高风险
0.647801684,0.284056571,否,0.605603167,0.749576474,6.340173974,初级,无,≥2次,23.17892425,27.76921986,0.175018964,是,是,0.652441565,高支模,21.087973,0.606584163,0,0.762608115,0.760953888,3.33626106,0.928096313,低风险
0.78837839,0.544542933,否,0.856721879,0.806516373,16.99715046,初级,无,≥2次,13.30002894,32.55796366,0.195059135,是,是,0.548183192,配电箱,0.333870979,0.999998961,0.30302028,0.821786543,0.773946942,5.433467803,0.653273385,低风险
0.557134435,0.404986844,否,0.675470445,0.849607044,9.792873901,中级,1次,无,28.82839981,29.65106791,0.517733686,是,是,0.710912824,车辆,17.27565135,0.999999278,0.335258442,0.646809267,0.442361905,0.715055279,0.64747685,中风险
0.437938081,0.181601388,否,0.581822931,0.850921128,2.883060175,中级,1次,≥2次,22.45862825,6.928432279,0.087014672,是,是,0.652087267,配电箱,15.45976507,0.349418413,1.98276E-12,0.75551281,0.410589711,2.021685065,0.924917778,中风险
0.693127765,0.151434065,否,0.66754876,0.774520472,0.23869271,中级,无,1次,14.70385047,11.07593002,0.043853846,是,是,0.707390079,配电箱,4.602922905,0.560230338,0.263183731,0.780761775,0.950272102,1.808408405,0.729691569,无风险
0.608996791,0.17097484,否,0.805913313,0.97263938,6.896476945,初级,无,1次,5.737507802,70.5121922,0.046403358,是,是,0.586643333,高支模,3.723382029,0.999999619,1.16798E-12,0.509500421,0.511133213,4.584809752,0.413073228,低风险
0.344361272,0.127317039,否,0.703851129,0.863642261,3.109875379,初级,1次,1次,25.28750073,10.16261752,0.159409136,是,是,0.816009147,配电箱,35.5082471,0.873547617,0.552763203,0.712939344,0.763015232,2.023808156,0.427429688,低风险
0.361189728,0.370625187,否,0.725210976,0.892612968,0.196530023,初级,无,≥2次,33.48098014,25.13898406,0.045799479,否,是,0.137502241,塔吊,3.428965064,0.479558755,0,0.580149861,0.428304967,4.331243772,0.769367399,极高风险
0.325885621,0.461976771,否,0.579918335,0.729381876,12.35545355,初级,无,无,13.98455197,23.17323927,0.428738894,是,是,0.833308615,配电箱,8.204883228,0.665805398,0.321058591,0.633232201,0.687148071,5.015077245,0.612624783,中风险
0.664123435,0.130354356,否,0.756263413,0.88991239,2.354361405,中级,无,无,54.89985672,42.87281657,0.330127718,是,是,0.413611348,配电箱,3.726501273,0.926662657,1.34271E-12,0.792048367,0.486045627,0.565572136,0.699672256,无风险
0.823863659,0.352545241,否,0.611395772,0.777429896,13.24493479,初级,无,1次,34.56945749,32.66499249,0.194891296,是,是,0.617347641,车辆,0.663740115,0.333957611,0.801591193,0.971183392,0.564099614,4.498149126,0.781153948,低风险
0.541568768,0.519256055,否,0.74967104,0.771388503,2.526133665,初级,无,无,28.44038657,16.11513032,0.231758124,是,是,0.204517922,车辆,14.77363194,0.736631847,1.59705E-12,0.847972378,0.827953006,2.96289233,0.478826442,低风险
0.20157655,0.371492919,否,0.690292579,0.79589851,8.547704262,初级,1次,无,15.9844243,38.05359968,0.332530707,是,是,0.726021474,车辆,30.29048917,0.708884818,0.276268163,0.975822459,0.889052068,0.560969658,0.676072266,中风险
0.382677395,0.260368107,否,0.588925122,0.765991059,7.093110644,中级,无,1次,29.03612016,12.27883803,0.2676351,是,是,0.252209986,车辆,26.78908756,0.535287669,0.19264378,0.610712132,0.896834807,6.754007654,0.645420808,中风险
0.836310865,0.134548351,否,0.905532058,0.763451375,4.140516134,中级,无,无,29.23826906,14.88857236,0.038860025,是,是,0.863453351,车辆,21.67953122,0.685801362,0.224854318,0.70046502,0.893945775,2.236911071,0.675777109,无风险
0.189433862,0.194414394,否,0.677294908,0.710348021,1.44150202,中级,1次,≥2次,21.56631018,30.88165904,0.114738885,是,是,0.55270802,高支模,15.87230142,0.676396094,0.381340089,0.983685563,0.40648088,1.207975159,0.721193083,极高风险
0.845589497,0.284294691,否,0.804803978,0.727276692,2.58577739,中级,无,无,14.49676002,13.53110236,0.384870047,是,是,0.773506765,高支模,4.958961576,0.899021026,0.218930408,0.692415388,0.871297774,2.793145458,0.43766577,无风险
0.319688813,0.449172288,否,0.840059272,0.675333126,1.520608229,初级,无,无,21.57125843,41.87758971,0.151696894,否,是,0.504718353,配电箱,2.575904594,0.675944679,0.373854867,0.933967152,0.454644456,2.375396471,0.220877398,极高风险
0.958086524,0.274145178,否,0.804991774,0.743848887,12.45364767,中级,无,≥2次,35.34949498,67.85526131,0.515329218,是,是,0.573334758,高支模,13.54299078,0.568507752,0.453937166,0.743351375,0.609258187,6.379118445,0.74852647,中风险
0.878110419,0.26560617,否,0.761032993,0.839188617,6.620407287,初级,无,无,9.42792311,88.61578206,0.482132902,是,是,0.947124793,高支模,7.762061793,0.999998258,0.262137599,0.893947202,0.712615415,4.486293085,0.848278702,无风险
0.603539644,0.242444299,否,0.756934223,0.854226574,4.282560813,高级,无,无,17.8402072,41.85112102,0.165081885,是,是,0.140686371,塔吊,0.300525585,0.093373355,1.26534E-12,0.806525841,0.742574557,3.151138162,0.293282728,中风险
0.7297548,0.331669136,否,0.683430901,0.825507679,18.9406743,初级,≥2次,无,20.15109213,18.73732501,0.304254714,是,是,0.894935146,塔吊,57.17172503,0.999998439,0.294784895,0.76701088,0.949837322,5.485231911,0.638699479,低风险
0.623012001,0.318155861,否,0.604753716,0.837917022,18.66269509,中级,无,无,23.30056473,11.26482523,0.249404685,是,是,0.799091201,塔吊,19.75966244,0.812455298,1.27981E-12,0.831750163,0.474042867,0.736912929,0.567080665,无风险
0.562048879,0.151164232,否,0.842701339,0.984477032,0.141189649,高级,1次,1次,30.78531952,46.84926826,0.100544981,是,是,0.668618942,车辆,38.79469155,0.817339327,0.601563747,0.897765591,0.860419475,1.629570507,0.679614866,低风险
0.742338518,0.366209389,否,0.775004827,0.687403006,12.82469348,初级,无,1次,39.63860159,42.10658869,0.807120701,是,是,0.287842132,塔吊,19.53918365,0.999998044,0.162160041,0.855833125,0.504897601,2.845915607,0.899861828,中风险
0.666470986,0.4843473,否,0.762654145,0.726981369,5.245348267,高级,无,无,11.53578606,27.4947025,0.288092884,是,是,0.788578185,车辆,4.525988498,0.314146466,0.003592549,0.713004862,0.551801894,5.065949171,0.803268806,无风险
0.456551893,0.854418398,否,0.783070634,0.662192188,9.250438964,中级,无,无,30.63344413,89.17279634,0.23725762,是,是,0.842954321,配电箱,19.61873996,0.544821831,0.725722126,0.689624783,0.515416904,2.778959853,0.869227162,极高风险
0.728268944,0.679240634,否,0.879961262,0.730046966,5.907220669,高级,无,无,29.04790959,60.70064726,0.060152674,是,是,0.64929178,高支模,0.405536549,0.538031047,0,0.945559029,0.846339019,1.586242513,0.477664419,无风险
0.672297887,0.240709969,否,0.699349358,0.874227402,1.602986457,中级,无,1次,21.06996107,27.01484101,0.677518208,是,是,0.893017706,车辆,4.384298879,0.110757275,0.130308293,0.663062612,0.656132468,0.558404918,0.872768439,低风险
0.859772363,0.338206589,否,0.823941369,0.677566968,13.30865636,初级,无,无,13.87072481,40.3861854,0.170296907,是,是,0.913594927,配电箱,35.10492794,0.999999574,0.079949927,0.496596929,0.633291796,3.473370187,0.799295633,无风险
0.759947157,0.167470502,否,0.720635667,0.87600732,4.53901804,初级,无,无,21.24648851,27.3156485,0.086685627,是,是,0.731874567,配电箱,9.123296017,0.392372461,0.711984898,0.873342486,0.301691185,3.453085344,0.500979772,中风险
0.48600029,0.438706978,否,0.5379941,0.493863445,1.373167392,高级,无,无,30.55382969,42.1126162,0.230143797,是,否,0.723637609,车辆,2.580608251,0.725080387,0.422902242,0.934310884,0.365322662,0.308653705,0.865031593,极高风险
0.867565826,0.371437427,否,0.583256915,0.934592499,23.52083996,中级,无,无,14.39358868,8.493149677,0.439292315,否,是,0.681411228,塔吊,24.43774613,0.999999782,0.378339377,0.938358772,0.422215872,0.318468857,0.788056261,高风险
0.66736106,0.320153615,否,0.737712443,0.824637166,21.39324973,高级,无,无,12.68305195,79.10437911,0.28940644,是,是,0.442566044,车辆,18.80680346,0.753762858,0,0.849876208,0.617086335,0.503478967,0.552125291,无风险
0.820060616,0.973481893,否,0.852444825,0.823829144,5.89492207,中级,无,无,35.71349826,23.59076439,0.035731153,是,是,0.964613743,高支模,3.219587844,0.656967501,0.546326468,0.974146255,0.396176931,3.090434383,0.483805328,中风险
0.802253269,0.375664106,否,0.713782531,0.57836358,0.495609457,中级,无,≥2次,10.42200105,72.87369067,0.366423902,是,否,0.453650211,配电箱,19.50970046,0.864593427,0.350849595,0.548671827,0.744198435,5.755180346,0.642374673,极高风险
0.620458848,0.646236333,否,0.650116581,0.735163017,11.90166699,中级,无,1次,22.06672584,51.52622845,0.243404706,是,是,0.844100065,配电箱,16.10020489,0.999999974,0.130607674,0.838036026,0.411003847,2.898627008,0.233595135,中风险
0.647574902,0.582472498,是,0.681817026,0.788525024,30.43968093,初级,1次,无,11.51355147,36.28622485,0.017216119,是,是,0.795963095,车辆,15.11314217,0.602113194,0.141677252,0.75636467,0.875605181,8.131624889,0.673586836,极高风险
0.628680241,0.132733498,否,0.762328869,0.9069892,7.339839681,初级,无,无,16.02147426,14.91699874,0.208293589,是,是,0.581042076,车辆,9.434411507,0.880103226,0.509443037,0.618933386,0.179260602,2.106339937,0.371663254,低风险
0.596505401,0.20965012,否,0.558434638,0.736910031,8.139679908,高级,1次,1次,60.68933435,32.10344185,0.51246522,是,是,0.834230047,车辆,11.09072603,0.999999014,0.174211105,0.886423467,0.718964967,2.464611015,0.908949491,低风险
0.734940459,0.29525662,否,0.876631597,0.70091481,10.77648592,中级,1次,无,24.99611463,16.9095106,0.177143082,是,是,0.60439556,车辆,6.403581858,0.787325253,0.090099047,0.783041126,0.427473992,2.075374887,0.611093676,无风险
0.764505215,0.228228781,否,0.769683356,0.738932105,9.009975015,中级,无,无,12.4307426,19.76721433,0.056357441,是,是,0.644295288,高支模,12.62010722,0.999998911,0.182166373,0.900610916,0.539892709,5.394268021,0.234975551,无风险
0.671228765,0.27180045,否,0.747292646,0.718794136,19.66904015,中级,无,无,33.40756011,73.40144071,0.140641831,是,是,0.827561921,配电箱,84.81864268,0.999998937,0.806025471,0.961923184,0.541549991,2.461940512,0.829114753,低风险
0.835575129,0.184702038,否,0.68671394,0.870660937,10.02050356,无证,无,无,13.99738861,24.44571758,0.461031792,是,是,0.93794498,塔吊,2.860054324,0.50079778,0.086846399,0.864853781,0.688663222,3.639622202,0.465836664,中风险
0.862315444,0.855626297,否,0.85402524,0.829251585,36.85128813,中级,无,无,36.1412142,53.26730121,0.595273432,是,是,0.905684477,配电箱,28.35849907,0.999997974,0.339472647,0.954647716,0.55042893,2.059318683,0.314118413,中风险
0.822875105,0.483763061,否,0.749473759,0.716045686,2.944149376,中级,无,无,19.20279864,23.59326993,0.161779185,是,是,0.46264022,配电箱,2.781214225,0.746789572,0.326852668,0.912268243,0.77582556,1.601772544,0.64159235,无风险
0.55218342,0.229437273,否,0.749572233,0.776595799,4.942283482,无证,1次,1次,32.60883083,22.99306412,0.195136244,是,是,0.761170627,高支模,20.2382918,0.509209748,0.566295172,0.922455763,0.687830583,2.749389133,0.447427323,极高风险
0.833606705,0.397565401,否,0.738013761,0.664401669,0.554229462,中级,无,1次,11.05158319,47.73421672,0.697237167,是,是,0.424986554,深基坑,2.472154679,0.883548585,0.072293639,0.739140139,0.095336975,5.990184127,0.550713133,中风险
0.36574565,0.235279416,否,0.42572835,0.72688642,0.861731165,无证,无,无,10.30609152,15.64355746,0.563660166,是,是,0.604271974,塔吊,0.610347727,0.562952855,0.31040609,0.912209057,0.037239234,2.055229407,0.948869597,高风险
0.795744829,0.209006509,否,0.546881838,0.747762935,7.033833971,高级,无,1次,14.25638304,29.38117189,0.047963159,是,是,0.553181123,配电箱,1.475653383,0.593824087,0.646459627,0.724727983,0.766194474,4.004272823,0.775919044,无风险
0.443050915,0.470200535,否,0.718632828,0.696029503,4.772888629,初级,无,无,20.30299551,31.99930718,0.105525136,是,是,0.539618434,高支模,3.97199025,0.999999509,0.080983806,0.808063833,0.600087001,3.303229164,0.733357247,无风险
0.896860168,0.328448683,是,0.929459935,0.872065117,0.217500782,初级,无,1次,10.95427422,33.40310929,0.58500668,是,是,0.209510424,塔吊,2.323550618,0.712034691,0.661912077,0.905348657,0.570410641,6.669441079,0.833418964,极高风险
0.532658455,0.341471147,否,0.656269858,0.894889154,1.979420022,初级,无,1次,31.0247637,38.45984147,0.002767796,是,是,0.813513042,高支模,27.01383575,0.999999059,0.758611433,0.82414401,0.584071789,4.823183994,0.689400315,中风险
0.473582855,0.108274617,否,0.361083628,0.846183039,0.337481699,中级,无,无,22.41681335,44.73637511,0.106651056,是,是,0.733575888,高支模,15.81002378,0.641602262,0.114780029,0.788536985,0.304581072,1.293319352,0.741052792,高风险
0.847293401,0.332393658,是,0.842311734,0.621034742,8.781516002,高级,无,无,17.71261355,33.17276531,0.192333745,是,是,0.643161172,深基坑,14.9045874,0.934440159,0.514191638,0.824929025,0.385366543,4.964182837,0.202781757,高风险
0.782491915,0.786319988,否,0.620902038,0.802000435,12.22775346,中级,无,无,15.11186204,40.33986663,0.481037729,否,是,0.107258867,塔吊,43.59901642,0.128186375,0,0.820042996,0.813750918,3.01367031,0.580829144,极高风险
0.843477192,0.207326576,否,0.818902214,0.755795255,9.934616809,高级,无,1次,6.492766671,45.1910463,0.020125531,是,是,0.449387189,车辆,15.75697721,0.343950649,0.451086732,0.847479261,0.788081797,2.430358621,0.521724029,低风险
0.88744463,0.219725107,否,0.917608011,0.867040894,16.54001661,中级,无,1次,15.10390071,57.9276217,0.476658965,是,是,0.785011104,车辆,33.81523786,0.718240275,0.071099978,0.789050025,0.606191035,3.684923692,0.538265564,低风险
0.657826097,0.188930003,否,0.803399604,0.969046641,4.880387024,高级,1次,无,40.31974827,61.9309931,0.138474251,是,是,0.838244402,塔吊,32.07321742,0.380342531,0.550191298,0.680565089,0.529884247,0.585056843,0.762354768,低风险
0.351519948,0.140999809,否,0.814116659,0.706334776,20.0009276,中级,无,无,29.15454128,28.15430856,0.521152075,是,是,0.476338617,高支模,3.216860873,0.645580188,0.143706885,0.858530556,0.720846356,4.141586662,0.621946197,无风险
0.290575171,0.152987905,否,0.83455725,0.866929575,2.277776796,高级,无,无,14.66579237,23.72381546,0.065636551,是,是,0.390038683,深基坑,57.4405848,0.784477639,0.556596741,0.957224948,0.632671795,1.016416417,0.557275011,低风险
0.55072266,0.314318688,否,0.687440472,0.892193276,4.465280941,中级,无,无,21.14913167,17.29935745,0.126790078,是,是,0.723736338,高支模,7.800666862,0.781649628,0.366626917,0.881365858,0.336737957,2.542117634,0.488915499,无风险
0.603286041,0.644578861,否,0.755882069,0.850318213,1.327347299,初级,无,无,16.91966738,9.567617149,0.702649989,是,是,0.909403219,深基坑,1.097907805,0.999999006,0.193012204,0.952907054,0.839062375,0.841552552,0.653266699,无风险
0.509447261,0.675203742,否,0.704500925,0.865786026,16.94745086,中级,无,1次,15.52953229,79.93795278,0.04701102,是,是,0.35763083,塔吊,22.92459728,0.416802168,0.156382798,0.906621223,0.940961981,0.541730343,0.656705337,低风险
0.748629117,0.981303265,否,0.863646385,0.84789944,5.800190642,无证,无,1次,25.11550058,20.03000388,0.11091769,是,是,0.600949161,高支模,16.76705346,0.999999829,1.10553E-12,0.565656124,0.559764705,5.658513399,0.433725907,极高风险
0.680279565,0.339545802,否,0.731184588,0.924142536,38.79984416,中级,无,1次,10.66814573,29.05113256,0.009076111,是,是,0.902519711,配电箱,0.023493705,0.657522417,0,0.891916625,0.525563136,2.529995855,0.63875518,无风险
0.695868249,0.171104896,否,0.685859514,0.734529959,1.646018555,初级,1次,无,30.23832233,61.16694792,0.065817487,是,是,0.28026526,高支模,24.91576413,0.21088347,0,0.691766738,0.886043647,1.628829245,0.504058788,中风险
0.843140283,0.907219143,否,0.755191756,0.738043463,4.106682619,中级,无,1次,47.81769479,23.14941737,0.056454525,是,是,0.729411271,高支模,19.94848862,0.437146051,0.013801838,0.904493644,0.409783112,2.535729382,0.844878914,高风险
0.743436062,0.282492097,否,0.67568624,0.798161086,7.71050043,无证,无,无,13.75792483,97.32728214,0.006698412,是,是,0.333247246,深基坑,46.5693182,0.377194592,0.132917712,0.885320609,0.755836946,6.39088127,0.469878208,极高风险
0.890137577,0.394756895,否,0.489204397,0.806707381,0.151193498,初级,无,无,32.64477123,30.72593466,0.347251236,是,是,0.022546047,配电箱,23.49982144,0.731568565,0.01572809,0.975891408,0.728902803,5.070750372,0.151392189,高风险
0.599385658,0.246890902,否,0.696268473,0.879254273,20.96185919,高级,无,无,28.60245887,53.22719008,0.068347592,是,是,0.864933149,高支模,25.12664854,0.808856333,0.640067067,0.928094108,0.596970662,6.721894292,0.807265771,无风险
0.749295135,0.355411224,否,0.69053523,0.674911741,2.527430223,中级,无,无,10.63344879,14.42503851,0.22761639,是,是,0.430668475,配电箱,2.451834045,0.999997748,0.312214947,0.773738635,0.735523028,1.875970899,0.440649943,无风险
0.193470326,0.101851186,否,0.477070305,0.870522517,9.871301987,中级,无,无,16.34598729,7.939137328,0.092480039,是,是,0.74441413,塔吊,37.00424672,0.573670229,0.477739289,0.925835663,0.694519639,2.282221443,0.531539135,中风险
0.974084474,0.057617645,否,0.679921502,0.889733117,2.048515389,初级,无,1次,15.96713333,26.1735272,0.015095278,是,是,0.953767374,配电箱,59.22941573,0.579318288,0.235105487,0.729122088,0.966056785,2.459419307,0.432811222,无风险
0.963457795,0.231969961,否,0.683578647,0.798987708,7.353534159,中级,无,无,12.16054744,33.38765579,0.306793277,是,是,0.745279223,配电箱,21.18829378,0.45398931,0,0.714060047,0.413295818,6.377378104,0.933587859,无风险
0.286852383,0.398004007,否,0.780942457,0.725725294,1.750244442,中级,≥2次,无,32.3057872,33.26257378,0.145596607,是,是,0.36382087,塔吊,25.79553441,0.406157311,0.471318306,0.68139033,0.247620909,0.903638068,0.84533878,中风险
0.336527188,0.350740567,否,0.671930534,0.922187963,7.453592689,中级,1次,1次,12.92903585,29.46904111,0.161038779,是,是,0.689244126,塔吊,14.09154429,0.999998023,0.530140632,0.893828212,0.554684449,2.61186139,0.73461132,低风险
0.739640099,0.307672802,否,0.683458807,0.826952763,15.98606908,高级,无,1次,9.57372515,23.42921508,0.434284897,否,是,0.552626354,配电箱,6.09435927,0.641213693,0.108546708,0.718751903,0.830198388,2.18089193,0.821424093,高风险
0.522488523,0.224835931,否,0.57472018,0.726661547,15.8266673,高级,无,无,15.56490343,30.51332791,0.167353246,否,是,0.332566054,车辆,57.94847087,0.999998477,0.761571299,0.906580117,0.681425731,1.575866093,0.460396002,高风险
0.056182731,0.364209281,否,0.78540258,0.904008978,24.04069271,中级,无,无,7.80364482,55.64510317,0.214973419,是,是,0.728009348,塔吊,2.760558548,0.999999945,0.181681744,0.906066599,0.839026277,4.627683616,0.279870783,中风险
0.77216364,0.278668949,否,0.492239903,0.722568178,38.04657444,初级,1次,无,30.96990781,62.37415272,0.33763999,是,是,0.513357223,深基坑,0.814410215,0.767402086,0.079029108,0.708503436,0.79063687,1.370467223,0.776848251,无风险
0.683910271,0.24411412,否,0.714248205,0.861693268,13.33016465,初级,1次,无,29.93244053,22.40013285,0.004171387,是,是,0.875654771,高支模,0.277638064,0.600176588,0.288985992,0.594951243,0.668327107,3.63688319,0.891947839,无风险
0.883821831,0.346783055,否,0.492338326,0.857817959,16.61578986,中级,无,1次,14.39103525,38.67294868,0.418358466,是,是,0.776591812,配电箱,15.94054591,0.559489151,0.328353521,0.834720501,0.612798175,5.0429612,0.966771021,低风险
0.704877769,0.223688292,否,0.5997381,0.822375863,6.58727412,中级,无,1次,31.60613732,51.34216125,0.329505937,是,是,0.767899736,车辆,16.44164652,0.589615301,0.374384241,0.653976844,0.649696003,1.919988063,0.578564548,中风险
0.126542548,0.103725982,否,0.771090143,0.914804342,4.986982869,中级,1次,无,29.44190249,30.13564976,0.62918922,是,是,0.897943654,塔吊,0.281296405,0.742074972,0.288112447,0.912575623,0.409594257,2.584911411,0.100986959,高风险
0.861303258,0.312783234,否,0.630325585,0.630483121,0.950823242,初级,无,无,54.05166588,20.38339813,0.338263621,是,是,0.766930161,高支模,28.27789188,0.548829173,0.056689955,0.669944779,0.888334865,1.708550204,0.762116877,低风险
0.57758359,0.204945062,否,0.549546865,0.70458815,0.765337589,初级,无,无,34.80114296,29.67143389,0.093733591,是,是,0.537586998,深基坑,17.0503679,0.472868374,0,0.812519901,0.832423653,4.436381428,0.771837735,无风险
0.452055118,0.481697635,否,0.777471718,0.788169256,11.24020178,高级,无,无,19.46878449,28.09597257,0.184938317,是,是,0.597066287,塔吊,16.00869983,0.183075219,0.024891858,0.813295577,0.982004989,0.952972911,0.688756512,无风险
0.270949722,0.498264727,否,0.757249305,0.761951361,8.181256491,初级,无,1次,20.93170567,48.16394898,0.478521969,是,是,0.499797929,车辆,18.88417827,0.69786335,0.598264266,0.576371178,0.652114753,2.132644858,0.182724211,高风险
0.501145827,0.352934383,否,0.626872043,0.903390954,10.98797899,高级,无,无,28.17801387,51.15807092,0.21562312,是,是,0.895942493,高支模,33.65502483,0.714893362,0.390350942,0.860276204,0.755939081,1.42642777,0.192212465,低风险
0.753147494,0.15738678,否,0.789213011,0.679007838,10.05996621,高级,无,无,33.57783223,56.36713055,0.309294389,是,是,0.11306104,塔吊,69.03465216,0.64846442,0.356822391,0.753536955,0.212412763,2.594212807,0.6942315,高风险
0.255774648,0.238345417,否,0.519061645,0.817857212,33.44271178,中级,无,无,9.998441311,40.98440691,0.226757596,是,是,0.805741617,配电箱,4.150784187,0.743173377,0.47490026,0.759088935,0.465370155,3.935706565,0.763218416,低风险
0.612668137,0.260514954,否,0.718526399,0.820871684,15.90231614,高级,无,无,27.53057886,36.9274271,0.139131517,是,是,0.365238983,高支模,25.73678566,0.402403359,0.825838942,0.736808725,0.583709497,1.469392187,0.333272919,中风险
0.265008249,0.203007479,否,0.830229321,0.649669024,8.848053035,中级,无,无,26.23082023,16.16411618,0.449335434,是,是,0.763463986,塔吊,22.41002956,0.661854231,0.234083977,0.843355394,0.622773523,0.44461479,0.764688386,无风险
0.719704947,0.160456453,否,0.692635804,0.637816377,8.822458452,中级,无,无,15.4640624,21.14752748,0.589367043,是,是,0.862517211,深基坑,52.57723055,0.361589789,0.319706868,0.982435461,0.910581061,0.481113357,0.692660677,无风险
0.515199815,0.465382852,否,0.693407172,0.762659382,4.530638211,中级,无,无,6.060908115,35.55529104,0.421075405,是,是,0.840885352,塔吊,25.05750419,0.999999469,0.356104235,0.673386827,0.698386074,3.853547595,0.44631945,低风险
0.56085549,0.72478685,是,0.59918809,0.717721015,34.66455167,中级,1次,无,47.0441097,31.55162289,0.103137251,是,否,0.207215523,配电箱,74.08067749,0.37450091,0.271638838,0.786094243,0.835195419,3.397207615,0.181971497,极高风险
0.425253882,0.073526037,否,0.532708277,0.823305361,13.8333401,高级,无,无,26.25917893,9.353830242,0.089058439,否,是,0.573029735,配电箱,0.742001242,0.999998806,0.58978405,0.866538663,0.631424507,0.978676852,0.401240709,中风险
0.676172164,0.242319373,否,0.683862806,0.8039524,1.727517251,初级,无,无,33.68695532,42.45022992,0.16930434,是,是,0.761251566,车辆,1.528969789,0.547006934,0.580043069,0.93421546,0.870500995,0.900069513,0.926285463,无风险
0.548380902,0.26350573,否,0.626562204,0.759617018,31.81536864,中级,无,1次,14.97452231,22.6904037,0.110517649,是,是,0.354237125,高支模,8.280780521,0.245683105,0.540686208,0.817132514,0.829488336,0.64353324,0.36809119,低风险
0.846506336,0.177170905,否,0.617507938,0.852337627,11.63004134,中级,无,无,19.92660347,25.323739,0.174699815,是,是,0.860737421,车辆,35.48638278,0.999999863,1.18869E-12,0.77736058,0.469118452,3.087084492,0.328098426,无风险
0.429819932,0.176753054,否,0.817019296,0.592461977,3.207814588,高级,无,无,48.70262762,25.57668816,0.313931658,是,是,0.743392244,配电箱,45.81976736,0.999999277,0.576987521,0.935148625,0.733423846,2.060790684,0.682036396,中风险
0.100084844,0.137541276,否,0.584012595,0.808833267,36.22267274,中级,无,无,9.315360693,26.85508383,0.444330382,是,是,0.911497736,深基坑,0.496597106,0.683736704,0.068568746,0.893428299,0.67709129,0.943090313,0.359139781,中风险
0.272819193,0.676391109,否,0.527074925,0.752975227,2.0773998,中级,无,无,16.1143155,34.92069038,0.080806007,是,是,0.478672264,高支模,4.21618655,0.600041362,0.401064759,0.916525879,0.704118406,4.771547444,0.59676871,中风险
0.635177006,0.293862846,否,0.701605779,0.663662739,5.161411193,无证,无,无,26.20181717,17.3338763,0.236090526,是,是,0.776410037,塔吊,1.881341679,0.45957716,1.04609E-12,0.757196662,0.372651234,3.523454525,0.507879363,高风险
0.294260815,0.214613391,否,0.782683766,0.815432521,23.30114957,中级,无,无,24.11903883,21.31975603,0.046552854,是,否,0.618319339,配电箱,13.58904167,0.614088416,0.115255109,0.822451248,0.737848507,4.635258886,0.419345376,高风险
0.464492587,0.402108091,否,0.690794231,0.560797217,6.122745594,中级,1次,1次,18.47259277,38.12917453,0.182998401,是,是,0.81949459,车辆,3.387806042,0.422807529,0.146639438,0.75060082,0.451797231,0.365839633,0.138302043,高风险
0.827925226,0.696243088,否,0.846367309,0.923445011,13.51002964,中级,无,无,65.35230225,42.50013135,0.49133266,是,是,0.938152236,塔吊,2.844287412,0.687943469,0.098451823,0.790221825,0.312004359,1.091141573,0.756776408,无风险
0.453501118,0.163760823,否,0.670354055,0.832912664,1.396966836,中级,无,无,24.83663948,45.02444826,0.014618825,是,是,0.870618921,配电箱,1.558740958,0.878599073,0,0.902303984,0.603167033,6.734392669,0.705059378,无风险
0.569009101,0.38805275,否,0.686955296,0.833594973,8.29952685,中级,1次,≥2次,13.12103586,19.57664875,0.07745546,是,是,0.11587478,高支模,0.823361888,0.859516256,0.208226529,0.839969922,0.478675405,6.664042336,0.896126592,高风险
0.744539562,0.342000076,否,0.61442171,0.928144685,21.38081669,中级,无,1次,77.2209045,89.82989932,0.221703215,是,是,0.958628737,配电箱,35.27046329,0.759314205,0.36810107,0.839971762,0.744657908,1.94647362,0.899671122,无风险
0.559301949,0.736842266,否,0.773444829,0.810675581,15.8619191,高级,无,无,17.57800125,76.49373429,0.000894101,是,否,0.60963325,塔吊,2.522708901,0.087048273,0.021088284,0.934778427,0.779037561,1.212748395,0.539973619,高风险
